TimeStep,Reward
148,3.4649260062298853e-78
149,8.407709658034239e-79
150,3.223589716894048e-79
151,8.988106282218487e-80
152,2.2305217010953225e-80
153,9.158993510652768e-81
154,2.2815750696700065e-81
155,6.229891170255757e-82
156,2.5518539088129417e-82
157,6.749243989960296e-83
158,1.8733388665382e-83
159,5.424011835323569e-84
160,1.8760321352226856e-84
161,4.3960930557893973e-85
162,1.292369976414857e-85
163,3.9268309181827054e-86
164,1.35095312828755e-86
165,3.9134583740219057e-87
166,1.2064619879097935e-87
167,3.8086421292789265e-88
168,1.1560607427261587e-88
169,3.67030006829465e-89
170,8.81091940378484e-90
171,2.639092439938982e-90
172,8.16859737994712e-91
173,3.3725301021426446e-91
174,8.856322065734019e-92
175,2.8355898250073962e-92
176,8.08954031220236e-93
177,1.969405611891436e-93
178,5.821820094959864e-94
179,1.8158007802009365e-94
180,7.445678916447143e-95
181,2.2064343765968655e-95
182,6.439780247754632e-96
183,1.5107289367994211e-96
184,4.634166195219737e-97
185,1.3963826836102412e-97
186,3.932190861946132e-98
187,1.2105921592502238e-98
188,4.85867327872437e-99
189,1.4951027193556998e-99
190,3.902466074035116e-100
191,1.0215001813914039e-100
192,3.0562938474031883e-101
193,1.1647358336281445e-101
194,3.1796688800941543e-102
195,9.28458861473975e-103
196,2.8917291134525126e-103
197,9.112275045004287e-104
198,3.098031163448687e-104
199,6.693158472946334e-105
200,1.976086131918808e-105
201,6.075371193819921e-106
202,2.569187858010683e-106
203,7.265558051705265e-107
204,1.808990530606704e-107
205,4.9521218785451115e-108
206,1.5940433581498306e-108
207,6.197755973116112e-109
208,1.38368994721337e-109
209,4.2846462194565116e-110
210,1.689108935926306e-110
211,4.412125278491562e-111
212,1.108610479577262e-111
213,4.07634311193153e-112
214,1.0491691601509593e-112
215,3.458602303154107e-113
216,1.0521309353085838e-113
217,2.878304480443308e-114
929,0.3517327673772538
930,0.05496710237225953
931,0.010938927459193368
932,0.0032243802925417107
933,0.0006725262109326414
934,0.00010957644918892124
935,1.7595649926599846e-05
936,2.0256975253288777e-06
937,1.5697494455428504e-07
938,1.7337019298042407e-08
939,1.7274192414690237e-09
940,1.3935052482294814e-10
941,9.82401861491696e-12
942,5.006001629755158e-13
943,3.51486134442357e-14
944,1.2302567927371473e-15
945,5.492173092557144e-17
946,2.7047648700248415e-18
947,7.495287411177997e-20
948,2.0547711968697838e-21
949,5.405507108636667e-23
950,1.1484438268846321e-24
951,1.972904253756242e-26
952,4.141012462224766e-28
953,6.966551452645389e-30
954,1.1323240918486354e-31
955,1.2676156732414976e-33
956,1.3579754598993468e-35
957,1.3094490661574151e-37
958,1.0798092869719433e-39
959,9.73181514441126e-42
960,7.183574404478835e-44
961,5.2674818085463916e-46
962,2.2079259330197603e-48
963,1.114814870303788e-50
964,6.140856461336532e-53
965,1.82299388468495e-55
966,7.930725408499124e-58
967,1.9579905980525475e-60
968,5.754999741833301e-63
969,1.184367131986613e-65
970,2.985149439473019e-68
971,5.242646368654691e-71
972,1.1595085124403433e-73
973,1.6487770655995054e-76
974,1.9895030671919418e-79
975,2.738713486393562e-82
976,2.308966575756249e-85
977,2.694947223667925e-88
978,1.83847209801853e-91
979,1.8925514851769306e-94
980,1.0236650303037678e-97
981,5.947315844996313e-101
982,3.7798622263863206e-104
983,1.3232845475317591e-107
984,5.886360122367385e-111
985,1.9516587124369004e-114
986,8.50882845380817e-118
987,2.69552242460983e-121
988,7.099850007353926e-125
989,1.6078418781496656e-128
990,3.0781972384598016e-132
991,4.591500466475626e-136
992,6.989370441986888e-140
993,1.0692814106238017e-143
994,1.542245028559139e-147
995,1.880611613774377e-151
996,1.6141745235878738e-155
997,1.5827454103575003e-159
998,9.98833555357468e-164
999,6.959563201249674e-168
1000,4.435424906938056e-172
1001,3.126199651234941e-176
1002,1.4089190474350902e-180
1003,7.788021203772314e-185
1004,2.5272717082378753e-189
1005,8.887977054003219e-194
1006,2.3852533544133494e-198
1007,8.320717784712798e-203
1008,2.335860219489775e-207
1009,5.270718309171857e-212
1010,1.021362652597672e-216
1011,1.7863834732334362e-221
1012,2.663660998238678e-226
1013,3.142802682137904e-231
1014,2.99239047585642e-236
1015,3.783194374425345e-241
1016,3.5831894029146747e-246
1017,3.758737257770252e-251
1018,2.2488117032042723e-256
1019,1.6277281138452703e-261
1020,8.170368604148602e-267
1021,4.182637068282092e-272
1022,2.030117464227806e-277
1023,1.0669509740296291e-282
1024,3.652713297496613e-288
1025,1.4659646815357355e-293
1026,3.8185567254580714e-299
1027,9.299592479541467e-305
1028,1.9907239882791e-310
