TimeStep,Reward
1851,0.29283548831904394
1594,0.29283548831904394
670,0.2911923963485749
295,0.2648572674799637
1476,0.3099591450023694
237,0.29527553622009084
1276,0.2722837538390887
1176,0.264857267479937
1959,0.264857267479937
729,0.29283548831907347
208,0.31541857845731003
1870,0.29283548831904394
447,0.26156643519626344
114,0.26036044614822695
1605,0.3482618598530778
852,0.3156687222959964
1009,0.3127316929940549
380,0.25870673692645485
68,0.3500043921192005
1826,0.29283548831904394
178,0.28870359590247013
806,0.25024666564180403
606,0.2847770007129051
1776,0.29283548831904405
1219,0.264857267479937
332,0.29283548831907347
1786,0.29283548831904394
814,0.3279100854501278
1420,0.26485726747993704
1380,0.30706960122958477
298,0.3299793140337719
1797,0.26931459019329085
1909,0.29283548831904394
574,0.2928354883190736
1223,0.29283548831904405
720,0.2928354883190736
1480,0.39243626409439675
823,0.34516822065273634
1624,0.264857267479937
902,0.29283548831907347
261,0.29283548831907347
1122,0.264857267479937
387,0.26485726747996374
786,0.26485726747996374
80,0.38226971822931205
662,0.28111451281130956
1283,0.2773652862953828
642,0.2928354883190736
1038,0.29283548831904405
271,0.2713988308553396
734,0.2648572674799637
1341,0.30827959835132046
864,0.3142676504160055
1048,0.264857267479937
287,0.3085793461586045
141,0.3575322679565722
1569,0.31378864757825564
1285,0.2866929436303819
1479,0.37168458556046413
1341,0.33339789193452507
395,0.37784627139664373
76,0.26265094814707074
543,0.2648572674799637
546,0.3373332684325232
904,0.26485726747996374
1663,0.30878636163053486
1021,0.31618886543652247
1515,0.31502488943616797
389,0.3079311569133684
450,0.30263772514330145
1550,0.31154991671392285
1673,0.29283548831904394
730,0.3081955978337504
1051,0.264857267479937
1810,0.2686931220348331
312,0.2733834158856779
730,0.26485726747996374
1060,0.2717970933926446
1435,0.2785639377192218
26,0.27817762756027975
1052,0.276023210427422
950,0.27233026693719603
1410,0.27616957910157314
1,0.2814709196270687
131,0.2992372497479071
1121,0.33374022006900383
1727,0.3190705654468375
1109,0.26926258206297726
715,0.39185015056864403
630,0.28683045908689486
1842,0.3101710659400258
1511,0.26485726747993704
479,0.3067935923061944
737,0.3101790604576874
1672,0.3170291303837378
1205,0.3936560838463595
1869,0.3132663693757159
439,0.3771489148048096
821,0.30885638357337636
40,0.3201016451930992
571,0.3750104993142245
1766,0.3245019624495836
824,0.3118061245673383
846,0.3895173445444322
882,0.2711457746369993
1822,0.3463381913258655
446,0.3005022122864477
1041,0.39432046015748773
1546,0.32758824868770026
262,0.39584329439352217
1319,0.36194274716226926
1236,0.3966161838965122
520,0.395621138133486
567,0.3068753681526467
145,0.3224712026979409
399,0.3540447189572895
1823,0.31231760295745975
52,0.3084142530421833
812,0.3067803157152619
1779,0.3126729971071136
898,0.3631404416620987
570,0.39668419750228867
172,0.3217242298383787
1710,0.3105544135297899
1650,0.381638362489675
625,0.34530272725322875
1066,0.3917191760166274
641,0.3361202207534788
544,0.3754943088833474
996,0.35847465964744474
1207,0.31823038421957894
328,0.3072084003721363
15,0.32430794240682254
271,0.313417985746395
186,0.3809872629704385
682,0.36565202966482024
741,0.35954090993275345
52,0.3084142530421833
174,0.3954491892334475
978,0.39088135395206947
348,0.3240130768624549
1461,0.36048485312817735
1144,0.3233277441840009
1714,0.3924304890906248
1766,0.3245019624495836
296,0.3165692340654621
583,0.3929805423062902
839,0.3620831630190306
1282,0.33154814172402286
954,0.38519616530291156
1372,0.31906969982354205
1588,0.3966734580657306
1139,0.3085134656986379
1640,0.33720825759496453
312,0.3913061362650566
564,0.39541281670265405
518,0.33733701318662246
1107,0.30810644937720805
988,0.306966730331244
227,0.31380493480340477
872,0.39349333395535224
904,0.3753702806068214
1138,0.31523834328031825
278,0.3069664940879255
517,0.30893349083126115
183,0.3142022580673943
1599,0.35004353948484007
477,0.3643328624066564
769,0.3249080886211053
378,0.3099960215634068
247,0.3116966404172339
