TimeStep,Reward
973,0.26485726747996374
832,0.2648572674799637
153,0.264857267479957
1812,0.264857267479937
1446,0.26485726747993704
1914,0.26485726747993704
1450,0.26485726747993704
793,0.26485726747996374
1572,0.264857267479937
1715,0.26485726747993704
1131,0.264857267479937
1821,0.264857267479937
445,0.2648572674799637
4,0.34773699235242617
356,0.2648572674799637
140,0.264857267479957
322,0.2648572674799637
1823,0.26485726747993704
1329,0.26485726747993704
1658,0.264857267479937
1827,0.26485726747993704
869,0.2648572674799637
79,0.27963236027504657
505,0.26485726747996374
1979,0.264857267479937
1232,0.26485726747993704
1594,0.264857267479937
514,0.2648572674799637
749,0.2648572674799637
1373,0.264857267479937
1499,0.264857267479937
535,0.2648572674799637
390,0.2648572674799637
784,0.2648572674799637
71,0.28098338814958546
1509,0.264857267479937
1948,0.26485726747993704
1566,0.26485726747993704
1455,0.264857267479937
829,0.26485726747996374
225,0.264857267479957
1359,0.26485726747993704
787,0.26485726747996374
1262,0.264857267479937
1929,0.26485726747993704
231,0.264857267479957
1673,0.264857267479937
996,0.2648572674799637
1877,0.264857267479937
577,0.2648572674799637
821,0.2648572674799637
1552,0.264857267479937
497,0.2648572674799637
1196,0.264857267479937
189,0.264857267479957
1425,0.264857267479937
1749,0.264857267479937
233,0.264857267479957
1215,0.26485726747993704
1190,0.264857267479937
1838,0.264857267479937
1491,0.264857267479937
1931,0.264857267479937
690,0.2648572674799637
197,0.3621779314725777
1632,0.396602125442986
1523,0.3255166661143907
1014,0.32342973107102146
417,0.3203672426476471
232,0.35902440938240276
62,0.3031735408548082
89,0.23828626574190126
67,0.3055797681025514
1284,0.3180720947022904
1022,0.3913075631115316
1540,0.31847689585601446
1862,0.3166499073646776
1065,0.353243534721013
1020,0.3153137242570484
1024,0.34791702755309706
835,0.37055263640333747
534,0.3440033844012903
611,0.3069333505488966
640,0.3795518448085685
1581,0.38558579375384194
952,0.3576696835567349
784,0.3941227368631184
529,0.3076329184382434
1658,0.3746440235933599
1235,0.3691572935370484
1397,0.3155306230271762
1270,0.3140002740277275
930,0.33721075083461904
245,0.3380352105448212
1085,0.3946002591051094
1374,0.39417499695307434
1362,0.39494524399260234
518,0.33733701318662246
959,0.38670235398894115
931,0.3088954835435345
1907,0.355660148318861
705,0.30715889136738517
1867,0.3119728163851893
1972,0.3808725933994811
392,0.3246069539802232
497,0.3182320608887113
1035,0.39677867219856944
136,0.3730793898749496
681,0.32372033497513586
1423,0.3468734405640712
194,0.38977859201386467
1345,0.3254073898955303
1829,0.31923241374130706
1485,0.31642043286845667
640,0.3795518448085685
1538,0.39381490874248226
1833,0.39677553735673976
1110,0.3921159826753863
262,0.39386671600460504
813,0.32551458646024584
117,0.33321766715221623
1978,0.3899030681608662
56,0.30154844580653606
1450,0.39441247923857836
360,0.3100416674892079
715,0.39185015056864403
1799,0.3127390210449561
373,0.3198401668826138
1084,0.26485726747993704
316,0.2648572674799637
1627,0.264857267479937
973,0.26485726747996374
1538,0.26485726747993704
547,0.2648572674799637
813,0.2648572674799637
1333,0.26485726747993704
1117,0.264857267479937
407,0.2648572674799637
1802,0.264857267479937
573,0.2648572674799637
292,0.2648572674799637
1867,0.264857267479937
751,0.2648572674799637
1437,0.264857267479937
1287,0.26485726747993704
909,0.2648572674799637
120,0.2723879151379115
280,0.2648572674799637
1936,0.264857267479937
564,0.2648572674799637
302,0.2648572674799637
1474,0.264857267479937
924,0.2648572674799637
1675,0.26485726747993704
1577,0.26485726747993704
833,0.2648572674799637
1362,0.26485726747993704
745,0.26485726747996374
1595,0.26485726747993704
59,0.23590922216303778
1749,0.264857267479937
1247,0.264857267479937
0,0.3235558238062156
1372,0.26485726747993704
457,0.2648572674799637
1544,0.264857267479937
797,0.26485726747996374
224,0.264857267479957
47,0.2656439162930503
777,0.2648572674799637
309,0.2648572674799637
